matrix_id,nrows,ncols,nnz,density,nnz_per_row_mean,nnz_per_row_std,nnz_per_row_min,nnz_per_row_max,zero_diag_fraction,diag_abs_mean,diag_abs_std,diag_dominance_fraction,norm_1,norm_inf,symmetry_score_struct
rajat04,1041,1041,9642,0.0088974522945405,9.262247838616714,27.345995397930015,1.0,661.0,0.031700288184438,102.99060950144094,852.1947888996798,0.9615754082612872,36096.51397299998,36096.51398599999,1.0
rajat12,1879,1879,12926,0.0036610915694912,6.8791910590739755,34.912828236955335,1.0,1195.0,0.0047897817988291,2.4023490777009044,25.22415728679329,0.5119744544970729,1925.8954860000513,1925.895486,1.0
rajat13,7598,7598,48922,0.0008474334935677,6.438799684127402,69.14659060727655,1.0,5412.0,0.0007896814951302,1772.896735157936,23248.38243900775,0.5364569623585154,407175.6029930002,407175.603089,1.0
rajat19,1157,1157,5399,0.0040331707564865,4.66637856525497,11.279172188610229,1.0,338.0,0.2774416594641313,0.0538874956847086,0.3176672253814339,0.3647363872082973,91.72601014355024,87.72601014355023,0.9212817188368216
rdb1250,1250,1250,7300,0.004672,5.84,0.3836665218650175,4.0,6.0,0.0,64.671,25.857000000000003,0.1536,181.056,182.50600000000003,1.0
rdb1250l,1250,1250,7300,0.004672,5.84,0.3836665218650175,4.0,6.0,0.0,15.999,9.633,0.0768,51.264,52.714000000000006,1.0
rdb2048,2048,2048,12032,0.00286865234375,5.875,0.3423265984407288,4.0,6.0,0.0,25.911,12.937,0.0625,77.696,79.146,1.0
rdb2048_noL,2048,2048,12032,0.00286865234375,5.875,0.3423265984407288,4.0,6.0,0.0,104.31799999999996,39.072,0.12109375,286.782,288.232,1.0
rdb3200l,3200,3200,18880,0.00184375,5.9,0.3082207001484488,4.0,6.0,0.0,40.11900000000001,17.673,0.05,115.584,117.03400000000002,1.0
rdb5000,5000,5000,29600,0.001184,5.92,0.2771281292110203,4.0,6.0,0.0,62.19899999999999,25.033000000000005,0.0784,174.464,175.914,1.0
rdist1,4134,4134,94408,0.0055241804016347,22.836961780358006,18.800226147647795,1.0,81.0,0.920416061925496,0.9369408609695762,19.1217278196674,0.0079825834542815,2086.8696436715377,4497.982108454719,0.0620604186085924
rdist2,3198,3198,56934,0.0055669174096849,17.80300187617261,13.756161746127168,1.0,61.0,0.9337085678549092,0.6574628863191827,14.866054383782664,0.0068792995622263,1645.0754795371936,2673.7668231612297,0.0491797519935363
rdist3a,2398,2398,61896,0.0107637654676088,25.811509591326104,21.544073978150305,1.0,93.0,0.8065054211843202,1.0244321645329426,12.601159036329822,0.0150125104253544,1404.805710512739,3810.819375757775,0.1468592477704536
reorientation_2,1544,1544,17910,0.0075127855781363,11.599740932642488,36.94606978383146,1.0,1448.0,0.4132124352331606,1367542.063794593,47565798.55240183,0.1768134715025906,1857495216.7257483,1857495216.7257483,1.0
reorientation_3,2513,2513,32166,0.0050934503890553,12.79984082769598,47.20950216937387,1.0,2360.0,0.4126541981695185,14929013.202935316,674871377.9482532,0.182650218861918,33614013503.829185,33614013503.829185,1.0
reorientation_4,2717,2717,33630,0.0045556210443954,12.377622377622378,49.06989358981657,1.0,2552.0,0.4125874125874126,176471.90720121082,7298074.48001643,0.1762973868237026,377851783.1050535,377851783.1050535,1.0
reorientation_5,2904,2904,35590,0.0042202168188268,12.255509641873278,50.718353497423166,1.0,2728.0,0.4125344352617079,153262.7635029366,5975078.713956386,0.1763085399449036,319573844.44254017,319573844.44254017,1.0
reorientation_6,3006,3006,37342,0.0041325643235595,12.422488356620091,51.61086240021226,1.0,2824.0,0.4125083166999335,1219554.6560540262,59544722.72723103,0.175981370592149,3243581689.6013637,3243581689.6013637,1.0
reorientation_7,3057,3057,37150,0.0039752819855308,12.152437029767746,52.03329551150316,1.0,2872.0,0.4124959110238796,586022.5834452773,28518021.203913823,0.1759895322211318,1566573060.7743983,1566573060.7743983,1.0
reorientation_8,3108,3108,37894,0.0039229107761926,12.192406692406692,52.4657728129402,1.0,2920.0,0.4124839124839125,226349.0941175807,10711274.193783786,0.1753539253539253,593257453.3793447,593257453.3793447,1.0
rw5151,5151,5151,20199,0.0007612841177228,3.921374490390216,0.3376223775937767,1.0,4.0,1.0,0.0,0.0,0.0,1.51,1.0,0.4902222882320907
s2rmq4m1,5489,5489,281111,0.0093302091355403,51.21351794498087,6.955258164556632,13.0,54.0,0.0,7192.8233055749015,9728.210865208275,0.000364365093824,79340.53719591576,79340.53719591575,1.0
saylr3,1000,1000,3750,0.00375,3.75,2.015812491279881,1.0,7.0,0.0,0.877872607,0.7037941167410698,0.529,5.2801,5.280100000000001,1.0
saylr4,3564,3564,22316,0.0017568754007212,6.261503928170595,0.7461608320987552,3.0,7.0,0.0,5676.185871189676,1663.5512219340856,0.9873737373737372,13308.879851999998,13308.879851999996,1.0
sherman1,1000,1000,3750,0.00375,3.75,2.015812491279881,1.0,7.0,0.0,0.879872607,0.7083972531929683,0.529,5.2801,5.280100000000001,1.0
sherman2,1080,1080,23094,0.0197993827160493,21.383333333333333,12.444815222650996,1.0,42.0,0.0,2561420.7089646077,16377385.553390697,0.587037037037037,2704785349.097931,3971502821.989405,0.6862388499177275
sherman3,5005,5005,20033,0.0007997197607587,4.002597402597402,2.6632874697648843,1.0,7.0,0.0,14610.15518915081,154617.95204788056,1.0,6898144.600000003,6898144.600000003,1.0
sherman4,1104,1104,3786,0.0031062933207309,3.4293478260869565,2.529265146908255,1.0,7.0,0.0,9.33890807490942,9.98117617135323,1.0,71.612949,71.61319130000001,1.0
sherman5,3312,3312,20793,0.0018955554680389,6.278079710144928,6.744000925741329,1.0,21.0,0.0,60.41144969396135,119.93908529305152,0.5842391304347826,4213.960994599999,11052.6201025,0.7802625883710864
shermanACa,3432,3432,25220,0.0021411669138941,7.348484848484849,43.330616326382085,1.0,2498.0,0.0,0.6654811222910907,9.938077678474537,0.2511655011655012,811.556203,811.556203,0.2775574940523394
shermanACb,18510,18510,145149,0.0004236441469721,7.841653160453808,99.94945369899676,1.0,10405.0,0.0,0.6408170416802448,8.252196203360112,0.3811453268503512,1102.0,1102.0,0.2577902706873626
shermanACd,6136,6136,53329,0.0014164222431492,8.691166883963493,67.9166120559801,1.0,5181.0,0.0,0.0849678392723372,0.5680732809144383,0.2167535853976532,46.913841102971,46.913841558511,0.2495827786007613
shipsec1,140874,140874,7813404,0.0003937119421637,55.463776140380766,11.07481063985328,24.0,102.0,0.0,100582851298.25864,405057850849.41626,0.2484915598336101,31535014199493.83,31535014199493.824,1.0
shyy41,4720,4720,20042,0.00089961577133,4.246186440677966,1.2697533588687675,1.0,6.0,0.3389830508474576,20.818284325084747,20.235460738221047,0.6608050847457627,191.6126840568,191.5460358724,0.7664903702225326
soc-sign-bitcoin-alpha,3783,3783,24186,0.0016900181390808,6.393338620142744,18.292182534632488,0.0,490.0,1.0,0.0,0.0,0.1313772138514406,758.0,704.0,0.832051600099231
soc-sign-bitcoin-otc,5881,5881,35592,0.0010290821233382,6.052031967352491,21.086594355732476,0.0,763.0,1.0,0.0,0.0,0.1814317292977385,1045.0,1870.0,0.7923128792987189
spaceShuttleEntry_2,1428,1428,24073,0.0118052122809908,16.857843137254903,35.01484421264641,2.0,1323.0,0.4292717086834733,0.6216623897158947,2.4370477111384203,0.0434173669467787,150.04160969997716,150.04160969997716,1.0
spaceShuttleEntry_3,1834,1834,28757,0.0085495826440826,15.679934569247546,39.71907294364771,2.0,1700.0,0.4291166848418757,0.4840443488134925,1.6998235123741074,0.0430752453653217,150.04158569419766,150.04158569419766,1.0
spaceShuttleEntry_4,2450,2450,39669,0.0066087463556851,16.19142857142857,45.86797922698739,2.0,2272.0,0.4289795918367347,0.3623408492196952,1.40812138561218,0.033469387755102,150.04159919203323,150.04159919203315,1.0
spaceStation_10,1272,1272,17478,0.0108023317906728,13.74056603773585,8.022001330090804,1.0,166.0,0.4386792452830189,3.027061609054811e-06,8.99863616652876e-06,0.0,264.3217110611743,264.3217110611743,1.0
spaceStation_11,1364,1364,18954,0.0101876058857422,13.895894428152491,8.081477364901282,1.0,178.0,0.43841642228739,2.824581440001542e-06,8.639232274049312e-06,0.0,264.4163111994555,264.4163111994555,1.0
spaceStation_12,1410,1410,19728,0.0099230421004979,13.991489361702127,8.124557723798485,1.0,184.0,0.4382978723404255,2.974766937224857e-06,9.374191084801125e-06,0.0,279.6579028962367,279.6579028962367,1.0
spaceStation_13,1617,1617,23649,0.0090446703221683,14.625231910946196,8.510857067651571,1.0,211.0,0.437847866419295,2.787625770104617e-06,8.969389446264708e-06,0.0,290.1718168279476,290.1718168279477,1.0
spaceStation_14,1640,1640,24324,0.0090437239738251,14.831707317073173,8.697054141696773,1.0,214.0,0.4378048780487805,2.3497130789058373e-06,7.53682015320779e-06,0.0,278.17010598047466,278.17010598047466,1.0
spaceStation_5,1019,1019,15219,0.0146567523240953,14.93523061825319,7.806776278303016,1.0,133.0,0.4396467124631992,3.792556416121199e-06,1.0484133599048892e-05,0.0,264.1354670406231,264.1354670406231,1.0
spaceStation_6,1111,1111,17595,0.0142548008176155,15.837083708370836,8.384735613913247,1.0,145.0,0.4392439243924392,3.4766533705596827e-06,9.812885156369974e-06,0.0,267.7779368933395,267.7779368933395,1.0
spaceStation_7,1134,1134,18252,0.0141933316536491,16.095238095238095,8.562649825448764,1.0,148.0,0.4391534391534391,3.403773395014318e-06,9.666240378837492e-06,0.0,272.17423412962484,272.17423412962484,1.0
spaceStation_8,1157,1157,18945,0.0141523282055266,16.374243733794295,8.76875456266048,1.0,151.0,0.439066551426102,3.337614658966487e-06,9.542501676463202e-06,0.0,275.7421917462368,275.74219174623676,1.0
spaceStation_9,1180,1180,19674,0.0141295604711289,16.672881355932205,9.002058719499301,1.0,154.0,0.4389830508474576,3.269604653925695e-06,9.411806806972488e-06,0.0,278.683250448193,278.683250448193,1.0
spiral,1434,1434,18228,0.0088642238989746,12.711297071129708,20.54522644893041,2.0,99.0,0.0,6.60854320424058,24.732972322261645,0.596931659693166,1798.6487970689786,1798.6487970689784,1.0
sstmodel,3345,3345,22749,0.0020331530227164,6.800896860986547,3.9637896630748792,1.0,18.0,0.0,1.0,0.0,0.200896860986547,18.0,18.0,1.0
sts4098,4098,4098,72356,0.0043085450865698,17.6564177647633,19.42968097360738,4.0,784.0,0.0,365750.4627194677,6002108.261543294,0.0888238164958516,366826204.73917234,366826204.7391716,1.0
stufe,1036,1036,3736,0.0034808664152293,3.606177606177606,0.4964356188554573,2.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0
swang1,3169,3169,20841,0.0020752674541882,6.576522562322499,0.9074727943031552,3.0,10.0,0.0,0.0100378607447144,0.002765206291041,1.0,0.021149677,0.021149677,1.0
swang2,3169,3169,20841,0.0020752674541882,6.576522562322499,0.9074727943031552,3.0,10.0,0.0,0.0107311186241716,0.0031098350324256,1.0,0.0399388926604,0.0386663846349,1.0
t2d_q4,9801,9801,87025,0.000905947964535,8.879196000408122,0.5932112681504531,4.0,9.0,0.0,2.6709310349500357,0.0359903898385604,0.8545046423834303,5.33333333333337,5.33333333333337,1.0
t2d_q9,9801,9801,87025,0.000905947964535,8.879196000408122,0.5932112681504531,4.0,9.0,0.0,2.6709310349500357,0.0359903898385604,0.8545046423834303,5.33333333333337,5.33333333333337,1.0
t2dal,4257,4257,37465,0.0020673710792857,8.800798684519615,0.7532058621771976,4.0,9.0,0.0,0.9569188705871888,4.501106055332537,0.0,186.40934534393463,186.4093453439347,1.0
t520,5563,5563,286341,0.0092526347249063,51.47240697465397,8.684624699918276,20.0,180.0,0.0,6.0,0.0,0.0,1080.0,1080.0,1.0
thermal,3456,3456,66528,0.0055700231481481,19.25,4.968651728587948,12.0,27.0,0.0,0.5843255219264489,0.0297455413206715,0.6666666666666666,1.5939602945469862,1.5941053495219617,1.0
thermal2,1228045,1228045,8580313,5.689506111645277e-06,6.986969532875424,0.8114037879610061,1.0,11.0,0.0,3.807837793978272,0.2341154144540514,0.8039835673774169,9.748869548485663,9.748869548485663,1.0
tols1090,1090,1090,3546,0.0029845972561232,3.253211009174312,11.247756708509645,1.0,90.0,0.2,66.97551700395412,146.3314660047419,0.6,1822500.0,1823305.9635,0.4856175972927242
tols2000,2000,2000,5184,0.001296,2.592,8.339396620859329,1.0,90.0,0.2,110.876684918615,269.855090334001,0.6,5963364.0,5964825.3772,0.5428240740740741
tols4000,4000,4000,8784,0.000549,2.196,5.916889723494937,1.0,90.0,0.2,207.12554231841247,541.5148863472583,0.6,23444964.0,23447865.4973,0.5935792349726776
tub1000,1000,1000,3996,0.003996,3.996,0.063118935352238,3.0,4.0,0.0,99601.388522,44.90728369708078,0.004,249258.07993128,200212.31391509,1.0
uk,4824,4824,13674,0.0005875989043175,2.834577114427861,0.406210222523452,1.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0
ukerbe1,5981,5981,15704,0.0004389981416099,2.6256478849690685,0.9720062363304384,2.0,8.0,1.0,0.0,0.0,0.0,8.0,8.0,1.0
ukerbe1_dual,1866,1866,7076,0.002032191101783,3.792068595927117,0.4084599833466718,2.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0
utm1700b,1700,1700,21509,0.0074425605536332,12.65235294117647,6.679712066189472,1.0,29.0,0.0,0.552842080481569,0.2928469647154414,0.22,3.1862401864238437,6.369333525995349,0.5609744758008276
utm300,300,300,3155,0.0350555555555555,10.516666666666667,7.667445612602819,1.0,33.0,0.0,0.6232808553176753,0.2847112976139264,0.32,2.928193703690432,5.5918632376910935,0.5160063391442156
utm3060,3060,3060,42211,0.0045079883805374,13.794444444444444,6.432701014225428,1.0,29.0,0.0,0.5615693542559508,0.277743278026963,0.1415032679738562,3.232784581743513,6.351242702382498,0.5591433512591505
utm5940,5940,5940,83842,0.0023762314503055,14.114814814814816,6.343899961108167,1.0,30.0,0.0,0.6118894179960743,0.2600054795020864,0.1282828282828282,3.2242176420477215,5.954728140338793,0.5624150187256983
viscoplastic1,4326,4326,61166,0.0032684139103217,14.13915857605178,8.654676614908801,7.0,37.0,0.0,0.0423756754507628,0.0489306671224279,0.4294960702727693,49.429371,168.38033600000003,0.7591472386620017
vsp_data_and_seymourl,9167,9167,111732,0.0013296064400875,12.188502236282318,16.0184396175718,1.0,229.0,1.0,0.0,0.0,0.0,229.0,229.0,1.0
wang1,2903,2903,19093,0.002265583644985,6.576989321391664,0.6061298104473776,4.0,7.0,0.0,0.2091017688942473,0.1858956473690594,0.6469169824319669,4.7787411,4.7787411,1.0
wang2,2903,2903,19093,0.002265583644985,6.576989321391664,0.6061298104473776,4.0,7.0,0.0,0.2091017761281433,0.1870543735012064,0.5122287289011368,4.7787411,4.7787411,1.0
wang3,26064,26064,177168,0.0002607973346809,6.797421731123388,0.4357238012579053,4.0,7.0,0.0,0.0573515703192142,0.0150290348565531,0.8412369551872314,0.3370573,0.4084214,1.0
watt_1,1856,1856,11360,0.0032977853745541,6.120689655172414,1.5137597199995063,1.0,7.0,0.0,0.0689656814363181,0.2533954459445755,0.5231681034482759,1.000000474842,1.0,0.9887323943661972
watt_2,1856,1856,11550,0.0033529419961355,6.223060344827586,3.155425422951203,1.0,128.0,0.0,0.0684268883646318,0.2524767020671649,0.5226293103448276,63.0000001179008,2.0,0.9835497835497836
wb-cs-stanford,9914,9914,36854,0.0003749616074883,3.717369376639096,10.590932461916896,0.0,277.0,0.8689731692555982,0.1310268307444018,0.3374296969288265,0.3133951987088965,340.0,277.0,0.4763390676724371
west0067,67,67,294,0.0654934283804856,4.388059701492537,1.1323627903516809,1.0,6.0,0.9701492537313432,0.0028060459701492,0.0160242067932379,0.0,6.1433746,6.590061400000001,0.0408163265306122
west0132,132,132,414,0.0237603305785123,3.136363636363636,1.837211025608403,1.0,9.0,0.9545454545454546,0.0263633052272727,0.143363058914035,0.0,393248.27,317300.859,0.0338164251207729
west1505,1505,1505,5445,0.0024039469763026,3.617940199335548,2.3820083676455703,1.0,12.0,0.9966777408637874,15.213898239714286,589.9408804418952,0.001328903654485,386775.29,318714.29,0.002020202020202
west2021,2021,2021,7353,0.0018002463495004,3.638297872340426,2.3894245542568044,1.0,12.0,0.9975259772389906,12.946795535136072,581.8197016365972,0.0009896091044037,386364.49,318714.29,0.0039439684482524
whitaker3,9800,9800,57978,0.0006036859641815,5.916122448979592,0.5183423985640231,3.0,8.0,1.0,0.0,0.0,0.0,8.0,8.0,1.0
wiki-Vote,8297,8297,103689,0.0015062272690078,12.497167650958175,39.48185282933345,0.0,893.0,1.0,0.0,0.0,0.2635892491261902,457.0,893.0,0.0564572905515532
windtunnel_evap2d,8256,8256,233468,0.0034252162392584,28.27858527131783,12.18739566580251,9.0,47.0,0.1240310077519379,22.21002725677161,101.72130083803232,0.283672480620155,49568.01502492008,48132.0115900673,1.0
xenon2,157464,157464,3866688,0.0001559468373909,24.556012802926386,4.06885965020418,1.0,27.0,0.0,1.7768524079754224e+28,7.845797850661751e+27,0.0003429355281207,8.501060950599577e+28,8.501060950599575e+28,1.0
yeast,2361,2361,13828,0.0024806608733153,5.856840321897501,7.953688805830419,1.0,65.0,0.7729775518847946,0.2270224481152054,0.4189072166566056,0.0571791613722998,65.0,65.0,1.0
zenios,2873,2873,27191,0.0032942300756385,9.464323007309432,10.872942641920028,1.0,47.0,1.0,0.0,0.0,0.9067177166724678,5.384457155095,5.384457155095,1.0
1138_bus,1138,1138,4054,0.0031303955695713,3.562390158172232,1.8021833806268253,2.0,18.0,0.0,855.8000085442004,2579.545970272382,0.7680140597539543,40366.72317,40366.72317,1.0
662_bus,662,662,2474,0.0056452569801297,3.7371601208459215,1.4841895166012695,2.0,10.0,0.0,112.4259917960725,196.13189135354304,0.7205438066465257,4032.25803,4032.25803,1.0
685_bus,685,685,3249,0.0069241834940593,4.7430656934306565,1.7916185896743912,2.0,13.0,0.0,309.1025480948905,1272.5003901796133,0.6277372262773723,26447.35498,26447.35498,1.0
FEM_3D_thermal1,17880,17880,430740,0.0013473492185036,24.090604026845636,4.308783635050043,12.0,27.0,0.0,0.4774642157490004,0.4601073486781898,0.0,8.450211849211334,8.450211849211334,1.0
appu,14000,14000,1853104,0.0094546122448979,132.36457142857142,36.49445870601314,12.0,294.0,0.0,1.62947529202801,0.6918967531924037,0.0,43.08829516430449,43.08829516430449,1.0
barth4,6019,6019,23492,0.0006484422521902,3.902973915932879,0.6785509769313829,2.0,10.0,0.0,1.0,0.0,0.0154510716065791,10.0,10.0,0.2562148816618423
barth5,15606,15606,61484,0.0002524520541058,3.939766756375753,0.6371483445849816,2.0,8.0,0.0,1.0,0.0,0.0065359477124183,7.0,8.0,0.2538221325873398
bcsstk19,817,817,6853,0.0102668358579691,8.388004895960833,2.3063964187911203,2.0,11.0,0.0,11736828536443.207,29089983062691.06,0.3561811505507956,225822792489780.4,225822792489780.4,1.0
bcsstk25,15439,15439,252241,0.0010582233620331,16.33791048643047,7.080506034861855,2.0,59.0,0.0,968527664295.9276,20924032814556.07,0.3424444588380076,1151233553641198.2,1151233553641198.2,1.0
bcsstk28,4410,4410,219024,0.011261974177426,49.66530612244898,9.681761517690228,16.0,94.0,0.0,2085366.3205020656,9755934.021749515,0.0,871188968.3731307,871188968.3731307,1.0
bcsstk29,13992,13992,619488,0.0031642683346621,44.27444253859348,15.641011271929298,5.0,71.0,0.0,1.0,0.0,0.0,71.0,71.0,1.0
bcsstk33,8738,8738,591904,0.0077522397259746,67.73907072556649,16.106915192313924,20.0,141.0,0.0,1.0,0.0,0.0,141.0,141.0,1.0
bcsstk34,588,588,21418,0.0619475681429034,36.425170068027214,9.307822352401551,12.0,47.0,0.0,3019898.895632821,4906971.09487071,0.0,43502118.83904093,43502118.839040935,1.0
bcsstk38,8032,8032,355460,0.0055098951802352,44.2554780876494,20.44818955424496,2.0,614.0,0.0,146557062.17971635,6343241259.710305,0.0258964143426294,451912411277.7241,451912411277.72406,1.0
bcsstm19,817,817,817,0.0012239902080783,1.0,0.0,1.0,1.0,0.0,1063733.9851199784,3613321.839110523,1.0,39545184.07179,39545184.07179,1.0
bcsstm34,588,588,24270,0.0701964459253089,41.275510204081634,10.864296464330392,12.0,54.0,0.0,0.1714351915925171,0.4983613263352964,0.0,13.97929782797505,13.97929782797505,1.0
bfwa782,782,782,7514,0.0122873345935727,9.608695652173912,3.8251858971534456,3.0,24.0,0.0,3.5819837375959076,1.4929362236425754,0.1125319693094629,13.259731100000002,25.726402500000003,0.9925472451424008
bfwb782,782,782,5982,0.0097821181180133,7.649616368286445,2.556270782445546,2.0,13.0,0.0,7.451198695652174e-06,3.312630392965121e-06,0.2915601023017903,2.4979842000000003e-05,2.4979842000000003e-05,1.0
bloweybq,10001,10001,69991,0.0006997700389945,6.998400159984001,99.94002299689848,4.0,10001.0,0.0,3.499225077492251,49.96251575282616,0.0002999700029997,5000.75,5000.75,1.0
bodyy4,17546,17546,121938,0.000396079912606,6.949618146586117,0.5260490456251926,3.0,9.0,0.0,30.86617854440871,52.50511990651488,1.0,1017.8756078924732,1017.8756078924732,1.0
bodyy5,18589,18589,129281,0.0003741300981802,6.954704395072355,0.4865096617862798,3.0,9.0,0.0,207.79843108971076,472.3456398080768,1.0,9982.926418127076,9982.926418127076,1.0
bp_0,822,822,3276,0.0048484202674623,3.9854014598540144,10.715851369859628,1.0,266.0,0.9987834549878344,0.0012165450121654,0.0348577829243172,0.0,543.1309999999999,617.5416998000001,0.0094627594627594
bp_1000,822,822,4661,0.0068981950142374,5.670316301703163,12.324369846530292,1.0,308.0,0.9951338199513382,0.0019537712895377,0.0390470463523563,0.0,543.1309999999999,510.4603996,0.0102982192662518
bp_1200,822,822,4726,0.006994393829068,5.749391727493918,12.339400166417631,1.0,311.0,0.9927007299270072,0.0031715328467153,0.0522970043043342,0.0,543.1309999999999,499.4116994,0.010579771476936
bp_1400,822,822,4790,0.007089112662132,5.827250608272506,12.364765771612117,1.0,311.0,0.9939172749391728,0.0019549878345498,0.0390470010398579,0.0,543.1309999999999,504.594,0.011482254697286
bp_1600,822,822,4841,0.0071645917322298,5.8892944038929445,12.169670618267446,1.0,304.0,0.9927007299270072,0.0019914841849148,0.0390591749643036,0.0,543.1309999999999,507.2939999999999,0.0119809956620532
bp_200,822,822,3802,0.0056268906767068,4.625304136253042,11.357420035862228,1.0,283.0,0.9975669099756692,0.0013053527980535,0.0349474467537743,0.0,543.1309999999999,526.5133997,0.0068385060494476
bp_400,822,822,4028,0.005961366555964,4.900243309002433,11.755509137192684,1.0,295.0,0.9975669099756692,0.0013053527980535,0.0349474467537743,0.0,490.6735,510.5219995,0.0059582919563058
bp_600,822,822,4172,0.0061744839303579,5.075425790754258,12.039539664358063,1.0,302.0,0.9975669099756692,0.0013053527980535,0.0349474467537743,0.0,543.1309999999999,517.9008997,0.0067114093959731
bp_800,822,822,4534,0.006710237329876,5.515815085158151,12.095186873443478,1.0,304.0,0.9951338199513382,0.0020948905109489,0.0404034188066478,0.0,543.1309999999999,504.59399999999994,0.0061755624172915
bundle1,10581,10581,770901,0.0068856537523178,72.85710235327474,198.79712413295735,17.0,1711.0,0.0,41338113679.23637,224634487275.94815,0.3067762971363765,16275822112000.0,16275822112000.0,1.0
can_634,634,634,7228,0.0179820676890007,11.4006309148265,3.840724774619434,2.0,28.0,0.0,1.0,0.0,0.001577287066246,28.0,28.0,1.0
can_715,715,715,6665,0.0130373123380116,9.321678321678322,5.883723428156743,2.0,105.0,0.0,1.0,0.0,0.0041958041958041,105.0,105.0,1.0
can_838,838,838,10010,0.0142543047715608,11.94510739856802,6.223317740537015,6.0,32.0,0.0,1.0,0.0,0.0,32.0,32.0,1.0
cdde1,961,961,4681,0.0050686448927528,4.870967741935484,0.3474299875570648,3.0,5.0,0.0,3.970703125,0.0,0.1248699271592091,7.970703125,7.970703125,1.0
cdde2,961,961,4681,0.0050686448927528,4.870967741935484,0.3474299875570648,3.0,5.0,0.0,3.970703125,0.0,0.0634755463059313,9.095703125,9.095703125,1.0
cdde3,961,961,4681,0.0050686448927528,4.870967741935484,0.3474299875570648,3.0,5.0,0.0,3.921875,0.0,0.1248699271592091,7.921875,7.921875,1.0
cdde4,961,961,4681,0.0050686448927528,4.870967741935484,0.3474299875570648,3.0,5.0,0.0,3.921875,0.0,0.0634755463059313,9.046875,9.046875,1.0
cdde5,961,961,4681,0.0050686448927528,4.870967741935484,0.3474299875570648,3.0,5.0,0.0,3.755859375,0.0,0.1248699271592091,7.755859375,7.755859375,1.0
cdde6,961,961,4681,0.0050686448927528,4.870967741935484,0.3474299875570648,3.0,5.0,0.0,3.755859375,0.0,0.0634755463059313,8.880859375,8.880859375,1.0
cegb2802,2802,2802,277362,0.035327320497595,98.98715203426124,37.51521955000141,0.0,153.0,0.038543897216274,0.961456102783726,0.1925052342240475,0.038543897216274,153.0,153.0,1.0
cegb2919,2919,2919,321543,0.0377373039169603,110.1551901336074,41.559076023015336,0.0,267.0,0.0205549845837615,0.9794450154162384,0.1418889607845617,0.0205549845837615,267.0,267.0,1.0
ck656,656,656,3884,0.0090255056513979,5.920731707317073,2.8626798720727145,2.0,10.0,0.0,0.5255715868189103,0.2408285693871734,0.0137195121951219,8.459492183756463,6.3258382623000395,0.9927909371781668
copter1,17222,17222,211064,0.0007116181144801,12.255487167576357,5.749654028978407,4.0,19.0,0.0,1.0,0.0,0.0,19.0,19.0,1.0
crplat2,18010,18010,960946,0.0029625900349642,53.35624652970572,7.517391725864789,23.0,72.0,0.0,1.0,0.0,0.0,72.0,72.0,1.0
crystk01,4875,4875,315891,0.0132919289940828,64.79815384615385,16.031298767768615,24.0,81.0,0.0,2.5491071122488787e-11,1.884851630307423e-11,0.0,5.608851578779506e-10,5.608851578779505e-10,1.0
crystk02,13965,13965,968583,0.0049665517176399,69.3578947368421,14.830594272197668,24.0,81.0,0.0,1.993139464871414e-11,1.4377164110338272e-11,0.0,4.4980904741158403e-10,4.4980904741158377e-10,1.0
crystm02,13965,13965,322905,0.0016557428556814,23.122448979591837,4.94394364349779,8.0,27.0,0.0,3.2370497135081934e-13,1.529613385622911e-13,0.0,1.8944356866582392e-12,1.8944356866582392e-12,1.0
cvxqp3,17500,17500,122462,0.0003998759183673,6.997828571428571,3.6255594049999615,3.0,17.0,0.4285714285714285,8577.42857142857,9552.817069282948,5.714285714285714e-05,105017.0,105017.0,1.0
dw256A,512,512,2480,0.00946044921875,4.84375,0.6665852814906732,3.0,7.0,0.0,0.5386924658288303,0.3579813954704368,0.125,3.2971343631387997,3.7401974231790898,0.9838709677419356
dw256B,512,512,2500,0.0095367431640625,4.8828125,0.7301657961338301,3.0,8.0,0.0,0.6934856302632461,0.2173706513759322,1.0,1.000000000000002,1.000000000000002,0.976
dwa512,512,512,2480,0.00946044921875,4.84375,0.6665852814906732,3.0,7.0,0.0,0.5386924658288303,0.3579813954704368,0.125,3.2971343631387997,3.7401974231790898,0.9838709677419356
dwb512,512,512,2500,0.0095367431640625,4.8828125,0.7301657961338301,3.0,8.0,0.0,0.6934856302632461,0.2173706513759322,1.0,1.000000000000002,1.000000000000002,0.976
dwg961a,961,961,3405,0.0036869762571722,3.54318418314256,2.1879572615943763,0.0,5.0,0.2663891779396462,28789.399800481533,50975.48765855937,0.4911550468262227,539965.2,539965.2,1.0
dwg961b,961,961,10591,0.0114680662378007,11.020811654526534,4.1733488409540955,6.0,19.0,0.0,25.058041902922938,45.913718472741294,0.0374609781477627,1054.5853997707295,1054.5853997707295,1.0
dwt_503,503,503,6027,0.0238212869897908,11.98210735586481,4.986430686020477,4.0,25.0,0.0,1.0,0.0,0.0,25.0,25.0,1.0
dwt_512,512,512,3502,0.0133590698242187,6.83984375,3.4671638230095123,1.0,15.0,0.0,1.0,0.0,0.13671875,15.0,15.0,1.0
